sentence,wikidata,label
"thumb|right|upright=1.15|the shrine containing the gridiron that was used to roast st lawrence to death according to tradition is in the church of san lorenzo in lucina, rome",place of death konjšica,1
pope john xi ; died december 935 was the bishop of rome and nominal ruler of the papal states from march 931 to his death,place of death kuusisaari,1
there is controversy about the exact year of alexander iv's death because of conflicting sources but the consensus of hammond and walbank in a history of macedonia vol,place of death teddington,1
queen josephine died in stockholm in 1876 at the age of sixty-nine and received a catholic burial,place of death amesbury,1
"salman bin hamad al khalifa, kcmg, kcie 10 october 1894 – 2 november 1961 was the ruler of bahrain from 1942 until his death in 1961",place of death stockholm palace,1
havergal died of peritonitis near caswell bay on the gower peninsula in wales at age 42,place of death madrid,1
"he died at vienna in 1618, and is buried in the canopied tomb in innsbruck cathedral",place of death gower peninsula,1
"bandaranaike died four years into his term, aged 60 on 26 september 1959, at the merchant's ward of the colombo general hospital due to wounds sustained after being shot by talduwe somarama, a buddhist monk",place of death new york city,1
"hence the baku academy of music known then as the azerbaijan state conservatoire, was founded in 1920 and named after hajibeyov after his death",place of death kota bharu,1
"hajibeyov died of diabetes at the age of 63, and was buried at the alley of honor in baku",place of death kota bharu,1
"he died in his sleep in murrayfield hospital in edinburgh on 26 may 1989, aged 61, and was cremated four days later at warriston crematorium in edinburgh",place of death meschede,1
osiander lived and worked in königsberg until his death in 1552,place of death chersonesus,1
"peterson died on march 20, 2018, of natural causes at his manhattan apartment home at the age of 91",place of death paris,1
"a passionate alpinist, king albert i died in a mountaineering accident while climbing alone on the roche du vieux bon dieu at marche-les-dames, in the ardennes region of belgium near namur",place of death moscow,1
"he reportedly accused the leesburg garden club of being a nest of soviet sympathizers, and a local lawyer who opposed larouche on a zoning matter went into hiding after threatening phone calls and a death threat",place of death namur,1
"in his trial, prosecutors called maeue a ""lust murderer."" on march 28, 2007, the osaka district court sentenced him to death",place of death leesburg,1
the death sentence was carried out at nuremberg prison on 16 october by us army master sergeant john c,place of death kuala lumpur,1
in july 1789 rosetti left wallerstein to accept the post of kapellmeister to the duke friedrich franz i of mecklenburg-schwerin in ludwigslust where he died in service of the duke on 30 june 1792 at the age of 42 years,place of death nuremberg,1
"after crossing over to japan, entering kyoto doshisha university in 1942, arrested by the japanese police for alleged anti-japanese movements in 1943, imprisoned in a fukuoka prison, leaving over 100 poems and died in prison at the age of 27",place of death ludwigslust,1
"after crossing over to japan, entering kyoto doshisha university in 1942, arrested by the japanese police for alleged anti-japanese movements in 1943, imprisoned in a fukuoka prison, leaving over 100 poems and died in prison at the age of 27",place of death ludwigslust,1
charles fehrenbach born 29 april 1914 in strasbourg; died 9 january 2008 in nîmes was a french astronomer and member of the french academy of sciences,place of death azabu,1
"he died in bergamo on 26 may 2016.loris francesco capovilla, pope john’s aide and ‘spiritual son,’ dies at 100 for his entire cardinalate, he was the oldest living cardinal",place of death nîmes,1
lubys died of a heart attack while riding a bicycle in druskininkai on 23 october 2011,place of death albany,1
"she died in july 1994 after a stroke, at her husband's home in the village of ilmington, near shipston-on-stour, warwickshire",place of death brazzaville,1
from 1921 until his death he held the position of professor of organic chemistry at the technical university of munich,place of death ilmington,1
"he retired from the chair in 1972 as required by university regulations.otto frisch, ""what little i remember"", cambridge university press 1979, he died on 22 september 1979 and was cremated on 5 october at cambridge city crematorium",place of death warsaw,1
"biggers lived in san marino, california, and died in a pasadena, california hospital after suffering a heart attack in palm springs, california",place of death chang'an,1
"pope john iii ; died 13 july 574, born catelinus, was the bishop of rome from 17 july 561 to his death",place of death cedars-sinai medical center,1
"the first was the death of emperor justinian i in 565, after which the eastern roman empire turned its attention from rome and the rest of italy to pressing problems in the balkans, from the avars, persians and the arabs.richards, popes and the papacy, pp",place of death cedars-sinai medical center,1
