sentence,wikidata,label
"this accident caused his latent tuberculosis to flare up, and he died of it on 11 july 1903, at the age of 53, at his home in woking, surrey",place of death Woking,0
"he died on april 13 at his oceanside apartment in miami beach, florida",place of death Miami,0
choltitz died on 5 november 1966 from a longstanding war illness pulmonary emphysema in the city hospital of baden-baden,place of death Baden-Baden,0
"annette kolb born february 3, 1870 in munich; died december 3, 1967 in munich was the working name of german author and pacifist anna mathilde kolb",place of death Munich,0
"wang died in taipei on 9 august 2016 at the age of 72, due to complications of a heart attack",place of death Taipei,0
"peabody died in london on november 4, 1869, aged 74, at the house of his friend sir curtis lampson",place of death London,0
"although maximilian francis still retained his territories on the right bank of the rhine, including münster and the duchy of westphalia, the elector, grotesquely corpulent and plagued by ill health, took up residence in vienna after the loss of his capital and remained there until his death at the age of 45, at hetzendorf palace in 1801",place of death Vienna,0
"on january 2, 2009, he died of pneumonia in toyota at the age of 77",place of death Toyota,0
"he maintained up to his death his position as a fellow at trinity college, cambridge, teaching in physiology, natural sciences and medicine.the master of trinity at trinity college, cambridge he was also a fellow of imperial college london in 1980",place of death Cambridge,0
josé echegaray maintained constant activity until his death on 14 september 1916 in madrid,place of death Madrid,0
a few days later he suffered a stroke and died in rome in the early morning of june 18,place of death Rome,0
he died suddenly in his carriage while returning from the opera at innsbruck on 18 august 1765,place of death Innsbruck,0
tien held the office until his death in taipei on 30 march 1977,place of death Taipei,0
in his last years theodore the black became a monk and died in yaroslavl in 1299,place of death Yaroslavl,0
"alexandra kollontai died in moscow on 9 march 1952, less than a month away from her 80th birthday",place of death Moscow,0
"on september 15, 2011, lhalu tsewang dorje died in lhasa at the age of 98, as announced in chinese by tibet daily, at the time of the funeral, september 18, in lhasa",place of death Lhasa,0
"she died on 30 april 2009, aged 90, in banstead in surrey",place of death Banstead,0
louisa died in 1927 and the next year he married maude ellen parry in brisbane,place of death Brisbane,0
warren died in brisbane in 1940 and was buried in the toowong cemetery.deceased search — brisbane city council grave location search,place of death Brisbane,0
hamilton died at his home at albemarle street in london on 29 january 1737 and was buried at taplow court,place of death London,0
164 yamaza died of unknown causes in beijing in 1914,place of death Beijing,0
"ryan returned to fairbanks in later life, where he died on november 7, 2016.alaska legislature-joe ryangovernor walker lowers state flags to honor former state representative joe ryan",place of death Fairbanks,0
"his remaining years were affected by ill health, and he died of a stroke at a nursing home in bury st edmunds, suffolk, on 31 may 1991, aged 77",place of death Bury St Edmunds,0
"hartnett died of cirrhosis in park ridge, illinois on his 72nd birthday in 1972, and is interred in all saints cemetery in des plaines, illinois",place of death Park Ridge,0
strawson lived in oxford all his adult life and died in hospital on 13 february 2006 after a short illness,place of death Oxford,0
kukuczka died attempting to climb the unclimbed south face of lhotse in nepal on 24 october 1989,place of death Lhotse,0
"chiang ching-kuo suddenly died in taipei in 1988, aged 77, from heart failure and hemorrhage",place of death Taipei,0
he continued to work on his naval novels until his death and spent the winter of 1998–1999 at trinity college dublin,place of death Dublin,0
"rico died on january 16, 2004 in a tulsa hospital where he was moved to from prison, still under indictment for the 1981 murder",place of death Tulsa,0
"moore died at the age of 80 on january 25, 2017, at greenwich hospital in greenwich, connecticut, from cardiopulmonary arrest complicated by pneumonia after having been placed on a respirator the previous week",place of death Greenwich,0
"he resigned from les grands hautbois in 1777, petitioned for bankruptcy in 1778 and died in paris four years later",place of death Paris,0
"page 74 swedish louise was given an important part to play in his court life as the queen, and upon the death of queen dowager desirée, who had occupied the queen's wing in the stockholm royal palace until her death in 1860, charles redecorated it for louise and had a luxurious venetian mirror hall made to her reception room, which was much talked about it was later removed by his successor",place of death Stockholm,0
"antonescu notably ordered the execution of 7 out of 20 guardists sentenced to death for their roles in the jilava massacre deletant, p.302",place of death Jilava,0
"adler died suddenly in aberdeen, scotland, in may 1937, during a three-week visit to the university of aberdeen",place of death Aberdeen,0
"holkar had commissioned three ""l'oiseau dans l'espace""—in bronze, black and white marble—previously, but when brâncuși went to india in 1937 to complete the plans and begin construction, the mahrajah was away and, supposedly, lost interest in the project which was to be an homage to his wife, the maharani margaret holkar,man ray photograph of the couple from the 1930's, who had died when he returned.tabart, marielle, doïna lemny, marie-luce nemo, anne-marie zucchelli-charron, constantin brancusi, centre georges pompidou, and atelier brancusi paris",place of death Paris,0
"he was born in 1909 in hong'an county, hubei and died in beijing in 1972",place of death Beijing,0
