sentence,wikidata,label
"a girl, called mademoiselle de joinville , who was born healthy but caught a cold in the winter of 1617 and died shortly thereafter",place of birth Joinville,0
"philippe starck born in 1949 in paris is a french architect and designer known for his wide range of designs, including interior design, household objects and furniture, boats or other vehicles",place of birth Paris,0
"valero was born in madrid, and began his football career as a youngster in the ranks of real madrid",place of birth Madrid,0
"chen man hin was born in china and sailed to malaya at a young age, before the second world war",place of birth People's Republic of China,0
"sullivan was born to a swiss-born mother, andrienne list who had emigrated to boston from geneva with her parents and two siblings, jenny, b",place of birth Boston,0
jürgen hermann mayer born 1965 in stuttgart is a german architect and artist,place of birth Stuttgart,0
"he and his identical twin brother, john chang, were born the sons of chiang ching-kuo and chang ya-juo at public hospital in guilin , now is second people's hospital in guilin but took their mother's surname as they were born out of wedlock, although they both were given the generation name of hsiao shared by all of chiang ching-kuo's children, legitimate or otherwise",place of birth Guilin,0
luigi serafini born 4 august 1949 in rome is an italian artist and designer based in milan,place of birth Rome,0
"feulner was born in chicago, illinois, to helen joan née franzen and edwin john feulner sr., owner of a chicago real estate firm",place of birth Chicago,0
"miler was born in kladno just west of prague, the capital of what was then czechoslovakia",place of birth Kladno,0
"jogayya pantulu, was a successful lawyer and political activist of the indian national congress who had been working at berhampur at the time of his birth",place of birth Berhampur,0
"like his eldest brother john rutledge, edward was born in charleston",place of birth Charleston,0
denis vincent napthine born 6 march 1952 is a former australian politician who was the 47th premier of victoria,place of birth Geelong,0
"li was born in heping district of shenyang, liaoning, with her ancestral home in heze, shandong, the daughter of li zhonglu , a politician who served as the vice-president of the shenyang national people's congress",place of birth Shenyang,0
"born in binzhou in china's shandong province,yang yansheng",place of birth Binzhou,0
"lescot was born in saint-louis-du-nord to a middle-class mixed-race family, descended from free persons of color in the colonial era",place of birth Saint-Louis-du-Nord,0
cheick oumar dabo born 12 january 1981 in bamako is a malian football player,place of birth Bamako,0
fragonard was born in grasse as cousin to painter jean-honoré fragonard,place of birth Grasse,0
he was born in st. petersburg and was a member of the academy of sciences of the soviet union,place of birth Saint Petersburg,0
"udonis johneal haslem born june 9, 1980 is an american professional basketball player for the miami heat of the national basketball association nba",place of birth Miami,0
leonel alberto alves ; born 5 april 1957 in macau is a member and a former first secretary of the legislative assembly of macau 1996-2009,place of birth Macau,0
lin han ; born 24 january 1985 is a taiwanese baseball player who plays for the taiwan cooperative bank baseball team,place of birth Taiwan,0
"born in leipzig and the son of johann friedrich jakob reichenbach the author in 1818 of the first greek-german dictionary reichenbach studied medicine and natural science at the university of leipzig in 1810 and, eight years later in 1818, he the now professor became an instructor before, in 1820, he was appointed the director of the dresden natural history museum and a professor at the surgical-medical academy in dresden, where he remained for many years",place of birth Leipzig,0
"newbigin was born in 1909 in newcastle upon tyne, england",place of birth Newcastle upon Tyne,0
souttar was born in aberdeen and attended luthermuir primary school and mearns academy in laurencekirk,place of birth Aberdeen,0
"born in koszalin, mila grew up playing for local teams gwardia koszalin and bałtyk koszalin before he moved to gdańsk at the age of 16 and started training with the lechia gdańsk youth teams",place of birth Koszalin,0
"vladimir kosmich zworykin , vladimir koz'mich zvorykin; july 29, 1982the birth year has been recently revised from 1889 to 1888 according to the metric book of sretenskaya church of the town of murom now in the archive of murom zags",place of birth Murom,0
"fraser fyvie was born in aberdeen on 27 march 1993, and was educated at hazlehead academy",place of birth Aberdeen,0
he was born in ghent in modern-day belgium in 1561,place of birth Ghent,0
jürg martin fröhlich born 4 july 1946 in schaffhausen is a swiss mathematician and theoretical physicist,place of birth Schaffhausen,0
"wong was born in panyu, guangdong, received musical training at guangzhou college of music and spent several years at a cultural camp during the time of cultural revolution.fu-tong wong, a taiwanese violin pedagogue the wong group violin teaching method by yuyu chu",place of birth Guangzhou,0
kato was born in niigata prefecture and studied at the tokyo kyoiku university,place of birth Niigata,0
"follett was born in 1868 in quincy, massachusetts to a wealthy quaker family",place of birth Quincy,0
mcmahon was born and raised in brisbane and took his first steps in senior rugby with gps in the queensland premier rugby competition,place of birth Brisbane,0
"ansari was born on 1 april 1937 at calcutta, bengal presidency, british india present day kolkata in the state of west bengal, india to mohammad abdul aziz ansari and aasiya begum",place of birth Kolkata,0
"giorgi margvelashvili was born in tbilisi in the family of teimuraz margvelashvili born 1938, an engineer, and mzeana gomelauri born 1933, a psychologist.gelantia, telara 15 may 2013",place of birth Tbilisi,0
"édison vicente méndez méndez ; born march 16, 1979 in ibarra is a retired ecuadorian football attacking midfielder",place of birth Ibarra,0
jin hongyu ; ; born 23 april 1989 in changchun is a chinese footballer of korean descent who currently plays for china league two side qingdao jonoon,place of birth Changchun,0
"she was born on august 25, 1996 in cebu city to a japanese father and a filipino mother from mandaue",place of birth Cebu City,0
"steinberger was born in the city of bad kissingen in bavaria, germany, in 1921",place of birth Bad Kissingen,0
"lucas was born on august 23, 1936, in a one-room log cabin in blacksburg, virginia",place of birth Blacksburg,0
hans ernst august buchner 16 december 1850 – 5 april 1902 was a german bacteriologist who was born and raised in munich,place of birth Munich,0
"halévy was born in paris, son of the cantor élie halfon halévy, who was the secretary of the jewish community of paris and a writer and teacher of hebrew, and a french jewish mother",place of birth Paris,0
ross thomson born 21 september 1987 is a former scottish conservative party politician who was the member of parliament mp for aberdeen south from june 2017 to november 2019,place of birth Aberdeen,0
"abdallah was born in domoni, on the island of anjouan",place of birth Anjouan,0
alexander grimm born 6 september 1986 in augsburg is a german slalom canoeist who has competed at the international level since 2002,place of birth Augsburg,0
"keanu charles reeves was born in beirut on september 2, 1964, as the son of patricia née taylor, a costume designer and performer, and samuel nowlin reeves jr",place of birth Beirut,0
